BEGIN_DATA,,,,
year,month,day,hour,demand
2016,1,23,20,495026
2016,1,23,21,483676
2016,1,23,22,477092
2016,1,23,23,477040
2016,1,23,24,488625
2016,1,24,1,505709
2016,1,24,2,514363
2016,1,24,3,514371
2016,1,24,4,509339
2016,1,24,5,498177
2016,1,24,6,483097
2016,1,24,7,468893
2016,1,24,8,460268
2016,1,24,9,454526
2016,1,24,10,452520
2016,1,24,11,453491
2016,1,24,12,457963
2016,1,24,13,468964
2016,1,24,14,483187
2016,1,24,15,495120
2016,1,24,16,496698
2016,1,24,17,487732
2016,1,24,18,473976
2016,1,24,19,460476
2016,1,24,20,447591
2016,1,24,21,437721
2016,1,24,22,431740
2016,1,24,23,433905
2016,1,24,24,451140
2016,1,25,1,474773
2016,1,25,2,492025
2016,1,25,3,496266
2016,1,25,4,491505
2016,1,25,5,478408
2016,1,25,6,460644
2016,1,25,7,445232
2016,1,25,8,435648
2016,1,25,9,430615
2016,1,25,10,429953
2016,1,25,11,434655
2016,1,25,12,450649
2016,1,25,13,482989
2016,1,25,14,513360
2016,1,25,15,521512
2016,1,25,16,512924
2016,1,25,17,502330
2016,1,25,18,489853
2016,1,25,19,478507
2016,1,25,20,468547
2016,1,25,21,460704
2016,1,25,22,455462
2016,1,25,23,456948
2016,1,25,24,471328
2016,1,26,1,490288
2016,1,26,2,499316
2016,1,26,3,498466
2016,1,26,4,488233
2016,1,26,5,468843
2016,1,26,6,444902
2016,1,26,7,424717
2016,1,26,8,410925
2016,1,26,9,402416
2016,1,26,10,399017
2016,1,26,11,401917
2016,1,26,12,415447
2016,1,26,13,445757
2016,1,26,14,475483
2016,1,26,15,487047
2016,1,26,16,487588
2016,1,26,17,486590
2016,1,26,18,481282
2016,1,26,19,474137
2016,1,26,20,468192
2016,1,26,21,463981
2016,1,26,22,461351
2016,1,26,23,464003
2016,1,26,24,477275
2016,1,27,1,493139
2016,1,27,2,500393
2016,1,27,3,499252
2016,1,27,4,489037
2016,1,27,5,469437
2016,1,27,6,445631
2016,1,27,7,425397
2016,1,27,8,411802
2016,1,27,9,403298
2016,1,27,10,399487
2016,1,27,11,403344
2016,1,27,12,418771
2016,1,27,13,450079
2016,1,27,14,482378
2016,1,27,15,494573
2016,1,27,16,496611
2016,1,27,17,495425
2016,1,27,18,489198
2016,1,27,19,479436
2016,1,27,20,470066
2016,1,27,21,462819
2016,1,27,22,458132
2016,1,27,23,459101
2016,1,27,24,471910
2016,1,28,1,491859
2016,1,28,2,503934
2016,1,28,3,505753
2016,1,28,4,498656
2016,1,28,5,480904
2016,1,28,6,458419
2016,1,28,7,439471
2016,1,28,8,427627
2016,1,28,9,420449
2016,1,28,10,417460
2016,1,28,11,421158
2016,1,28,12,437600
2016,1,28,13,471845
2016,1,28,14,503903
2016,1,28,15,512456
2016,1,28,16,508268
2016,1,28,17,499501
2016,1,28,18,487138
2016,1,28,19,473787
2016,1,28,20,463699
2016,1,28,21,455704
2016,1,28,22,450895
2016,1,28,23,453075
2016,1,28,24,464394
2016,1,29,1,480287
2016,1,29,2,490724
2016,1,29,3,492139
2016,1,29,4,484561
2016,1,29,5,466610
2016,1,29,6,443629
2016,1,29,7,425188
2016,1,29,8,413739
2016,1,29,9,406187
2016,1,29,10,403999
2016,1,29,11,408951
2016,1,29,12,423932
2016,1,29,13,458286
2016,1,29,14,490011
2016,1,29,15,498459
2016,1,29,16,492497
2016,1,29,17,484252
2016,1,29,18,472765
2016,1,29,19,461576
2016,1,29,20,453161
2016,1,29,21,446462
2016,1,29,22,441135
2016,1,29,23,441111
2016,1,29,24,450779
2016,1,30,1,466060
2016,1,30,2,473751
2016,1,30,3,473411
2016,1,30,4,468170
2016,1,30,5,455673
2016,1,30,6,437689
2016,1,30,7,403306
2016,1,30,8,409735
2016,1,30,9,401846
2016,1,30,10,397008
2016,1,30,11,399357
2016,1,30,12,406650
2016,1,30,13,420247
2016,1,30,14,436787
2016,1,30,15,448276
2016,1,30,16,448103
2016,1,30,17,441131
2016,1,30,18,431283
2016,1,30,19,420511
2016,1,30,20,410264
2016,1,30,21,402471
2016,1,30,22,398242
2016,1,30,23,398334
2016,1,30,24,408064
2016,1,31,1,424853
2016,1,31,2,432848
2016,1,31,3,433705
2016,1,31,4,428526
2016,1,31,5,417538
2016,1,31,6,401585
2016,1,31,7,385144
2016,1,31,8,373008
2016,1,31,9,364519
2016,1,31,10,359593
2016,1,31,11,358473
2016,1,31,12,361258
2016,1,31,13,368711
2016,1,31,14,380730
2016,1,31,15,392594
2016,1,31,16,400230
2016,1,31,17,401908
2016,1,31,18,399309
2016,1,31,19,398109
2016,1,31,20,396150
2016,1,31,21,393399
2016,1,31,22,392204
2016,1,31,23,395258
2016,1,31,24,407679
2016,2,1,1,425475
2016,2,1,2,435190
2016,2,1,3,435432
2016,2,1,4,427066
2016,2,1,5,412180
2016,2,1,6,391736
2016,2,1,7,373329
2016,2,1,8,361343
2016,2,1,9,353248
2016,2,1,10,350297
2016,2,1,11,353526
2016,2,1,12,368755
2016,2,1,13,401813
2016,2,1,14,433399
2016,2,1,15,444485
2016,2,1,16,448171
2016,2,1,17,450985
2016,2,1,18,449838
2016,2,1,19,446458
2016,2,1,20,442823
2016,2,1,21,439892
2016,2,1,22,437308
2016,2,1,23,438366
2016,2,1,24,446333
2016,2,2,1,462088
2016,2,2,2,471898
2016,2,2,3,470910
2016,2,2,4,461220
2016,2,2,5,442786
2016,2,2,6,418468
2016,2,2,7,396794
2016,2,2,8,381906
2016,2,2,9,371898
2016,2,2,10,366868
2016,2,2,11,368694
